Profile Name,Start Time,Duration,Attributes,Title,Supplemental Video Type,Device Type,Bookmark,Latest Bookmark,Country
Cesar.Talia,2018-06-01 02:13:13,00:09:20,Autoplayed: user action: Unspecified; ,Vis a vis: Temporada 1: Un día de campo (Capítulo 4),,LG LG 2017 MStar M2R Standard DTV Smart TV,01:10:48,Not latest view,AR (Argentina)
Cesar.Talia,2018-05-31 03:06:19,00:00:05,Autoplayed: user action: User_Interaction; ,Anatomía según Grey: Temporada 4: Pelea de kung-fu (Capítulo 6),,Chrome PC (Cadmium),00:00:37,Not latest view,AR (Argentina)
Cesar.Talia,2018-05-31 02:10:30,00:42:23,Autoplayed: user action: User_Interaction; ,Anatomía según Grey: Temporada 4: Te obsesiona cada día (Capítulo 5),,Chrome PC (Cadmium),00:42:39,00:42:39,AR (Argentina)
Cesar.Talia,2018-05-31 02:07:21,00:03:00,Autoplayed: user action: User_Interaction; ,Anatomía según Grey: Temporada 4: De todo corazón (Capítulo 4),,Chrome PC (Cadmium),00:03:16,00:03:16,AR (Argentina)
Cesar.Talia,2018-05-29 02:26:33,00:59:17,Autoplayed: user action: None; ,Vis a vis: Temporada 1: Un día de campo (Capítulo 4),,LG LG 2017 MStar M2R Standard DTV Smart TV,01:01:29,Not latest view,AR (Argentina)
Cesar.Talia,2018-05-29 02:14:12,00:12:01,Autoplayed: user action: Unspecified; ,Vis a vis: Temporada 1: Lo que sucede conviene (Capítulo 3),,LG LG 2017 MStar M2R Standard DTV Smart TV,01:14:53,Not latest view,AR (Argentina)
Cesar.Talia,2018-05-29 02:12:26,00:00:28,Autoplayed: user action: Unspecified; ,Las chicas del cable: Temporada 1: Capítulo 1: Los sueños (Capítulo 1),,LG LG 2017 MStar M2R Standard DTV Smart TV,00:00:28,Not latest view,AR (Argentina)
Cesar.Talia,2018-05-29 02:10:27,00:00:07,Autoplayed: user action: Unspecified; ,Dark: Temporada 1: Mentiras (Capítulo 2),,LG LG 2017 MStar M2R Standard DTV Smart TV,00:23:49,Not latest view,AR (Argentina)
Cesar.Talia,2018-05-29 02:05:19,00:42:11,Autoplayed: user action: User_Interaction; ,Anatomía según Grey: Temporada 4: Que la verdad duela (Capítulo 3),,Chrome PC (Cadmium),00:42:36,00:42:36,AR (Argentina)
Cesar.Talia,2018-05-29 01:29:47,00:35:28,Autoplayed: user action: User_Interaction; ,Anatomía según Grey: Temporada 4: Amor / adicción (Capítulo 2),,Chrome PC (Cadmium),00:42:38,00:42:38,AR (Argentina)
Cesar.Talia,2018-05-29 01:16:05,00:07:17,,Anatomía según Grey: Temporada 4: Amor / adicción (Capítulo 2),,Android DefaultWidevineL3Phone Android Phone,00:07:10,Not latest view,AR (Argentina)
Cesar.Talia,2018-05-29 00:47:58,00:27:59,,Anatomía según Grey: Temporada 4: Un cambio está por llegar (Capítulo 1),,Android DefaultWidevineL3Phone Android Phone,00:42:40,00:42:40,AR (Argentina)
Cesar.Talia,2018-05-28 21:10:43,00:13:58,Autoplayed: user action: User_Interaction; ,Anatomía según Grey: Temporada 4: Un cambio está por llegar (Capítulo 1),,Chrome PC (Cadmium),00:14:41,Not latest view,AR (Argentina)
Cesar.Talia,2018-05-28 04:38:36,00:00:15,Autoplayed: user action: None; ,Anatomía según Grey: Temporada 4: Un cambio está por llegar (Capítulo 1),,Chrome PC (Cadmium),00:00:43,Not latest view,AR (Argentina)
Cesar.Talia,2018-05-28 04:05:47,00:32:42,Autoplayed: user action: User_Interaction; ,Anatomía según Grey: Temporada 3: Casi lo teníamos todo (Capítulo 25),,Chrome PC (Cadmium),00:52:44,00:52:44,AR (Argentina)
Cesar.Talia,2018-05-28 02:49:13,01:02:53,Autoplayed: user action: Unspecified; ,Vis a vis: Temporada 1: Lo que sucede conviene (Capítulo 3),,LG LG 2017 MStar M2R Standard DTV Smart TV,01:02:53,Not latest view,AR (Argentina)
Cesar.Talia,2018-05-28 01:05:19,01:10:50,Autoplayed: user action: Unspecified; ,Vis a vis: Temporada 1: Cosiendo a Campanilla (Capítulo 2),,LG LG 2017 MStar M2R Standard DTV Smart TV,01:10:50,Not latest view,AR (Argentina)
Cesar.Talia,2018-05-27 23:43:04,01:13:48,Autoplayed: user action: Unspecified; ,Vis a vis: Temporada 1: Mosquita muerta (Capítulo 1),,LG LG 2017 MStar M2R Standard DTV Smart TV,01:13:48,Not latest view,AR (Argentina)
Cesar.Talia,2018-05-27 20:51:54,00:08:06,,"Anatomía según Grey: Temporada 3: Probando uno, dos, tres (Capítulo 24)",,Chrome PC (Cadmium),00:08:40,00:08:40,AR (Argentina)
Cesar.Talia,2018-05-27 20:11:18,00:40:30,Autoplayed: user action: User_Interaction; ,Anatomía según Grey: Temporada 3: El otro lado de esta vida: Parte 2 (Capítulo 23),,Chrome PC (Cadmium),00:42:32,00:42:32,AR (Argentina)
Cesar.Talia,2018-05-27 19:26:58,00:40:58,Autoplayed: user action: User_Interaction; ,Anatomía según Grey: Temporada 3: El otro lado de esta vida: Parte 1 (Capítulo 22),,Chrome PC (Cadmium),00:42:42,00:42:42,AR (Argentina)
Cesar.Talia,2018-05-27 18:54:16,00:31:25,Autoplayed: user action: User_Interaction; ,Anatomía según Grey: Temporada 3: Deseo (Capítulo 21),,Chrome PC (Cadmium),00:42:25,00:42:25,AR (Argentina)
Cesar.Talia,2018-05-27 18:32:56,00:14:01,Autoplayed: user action: User_Interaction; ,El cazador y la reina del hielo,,Chrome PC (Cadmium),01:44:38,01:44:38,AR (Argentina)
Cesar.Talia,2018-05-27 03:59:49,01:29:46,Autoplayed: user action: User_Interaction; ,El cazador y la reina del hielo,,Chrome PC (Cadmium),01:30:43,Not latest view,AR (Argentina)
Cesar.Talia,2018-05-27 02:44:14,00:11:01,,Anatomía según Grey: Temporada 3: Deseo (Capítulo 21),,Android DefaultWidevineL3Phone Android Phone,00:11:00,Not latest view,AR (Argentina)
Cesar.Talia,2018-05-27 02:28:28,00:13:45,,Anatomía según Grey: Temporada 3: Una y otra vez (Capítulo 20),,Android DefaultWidevineL3Phone Android Phone,00:42:27,00:42:27,AR (Argentina)
Cesar.Talia,2018-05-27 01:53:00,00:29:08,,Anatomía según Grey: Temporada 3: Una y otra vez (Capítulo 20),,Android DefaultWidevineL3Phone Android Phone,00:28:51,Not latest view,AR (Argentina)
Cesar.Talia,2018-05-27 01:01:28,00:28:52,,Anatomía según Grey: Temporada 3: Mi error favorito (Capítulo 19),,Android DefaultWidevineL3Phone Android Phone,00:44:03,00:44:03,AR (Argentina)
Cesar.Talia,2018-05-27 01:00:42,00:00:05,,Anatomía según Grey: Temporada 3: Mi error favorito (Capítulo 19),,Android DefaultWidevineL3Phone Android Phone,00:15:16,Not latest view,AR (Argentina)
Cesar.Talia,2018-05-26 02:07:33,01:28:18,Autoplayed: user action: User_Interaction; ,Ibiza,,Chrome PC (Cadmium),01:28:58,01:28:58,AR (Argentina)
Cesar.Talia,2018-05-26 02:06:42,00:00:32,Autoplayed: user action: User_Interaction; ,Ibiza,,Chrome PC (Cadmium),00:01:31,Not latest view,AR (Argentina)
Cesar.Talia,2018-05-26 01:35:33,00:15:30,,Anatomía según Grey: Temporada 3: Mi error favorito (Capítulo 19),,Android DefaultWidevineL3Phone Android Phone,00:15:20,Not latest view,AR (Argentina)
Cesar.Talia,2018-05-26 00:32:39,00:42:06,,Anatomía según Grey: Temporada 3: Cicatrices y recuerdos (Capítulo 18),,Android DefaultWidevineL3Phone Android Phone,00:42:35,00:42:35,AR (Argentina)
Cesar.Talia,2018-05-25 06:04:07,00:00:26,,The Crown: Temporada 1: Windsor (Capítulo 3),,Chrome PC (Cadmium),00:00:37,Not latest view,AR (Argentina)
Cesar.Talia,2018-05-25 05:16:04,00:47:22,Autoplayed: user action: User_Interaction; ,The Crown: Temporada 1: Hyde Park Corner (Capítulo 2),,Chrome PC (Cadmium),00:59:38,Not latest view,AR (Argentina)
Cesar.Talia,2018-05-25 04:21:05,00:53:22,Autoplayed: user action: User_Interaction; ,The Crown: Temporada 1: Wolferton Splash (Capítulo 1),,Chrome PC (Cadmium),00:55:00,Not latest view,AR (Argentina)
Cesar.Talia,2018-05-25 02:46:25,00:00:16,Autoplayed: user action: User_Interaction; ,Anatomía según Grey: Temporada 3: Cicatrices y recuerdos (Capítulo 18),,Chrome PC (Cadmium),00:00:59,Not latest view,AR (Argentina)
Cesar.Talia,2018-05-24 23:12:09,01:00:32,Autoplayed: user action: User_Interaction; ,Diana: In Her Own Words,,Chrome PC (Cadmium),01:52:24,01:52:24,AR (Argentina)
Cesar.Talia,2018-05-24 05:30:48,00:52:00,Autoplayed: user action: User_Interaction; ,Diana: In Her Own Words,,Chrome PC (Cadmium),00:51:52,Not latest view,AR (Argentina)
Cesar.Talia,2018-05-24 02:34:36,00:11:26,Autoplayed: user action: User_Interaction; ,El hilo rojo,,Chrome PC (Cadmium),00:11:26,00:11:26,AR (Argentina)
Cesar.Talia,2018-05-24 02:31:03,00:00:08,Autoplayed: user action: User_Interaction; ,Anatomía según Grey: Temporada 3: Cicatrices y recuerdos (Capítulo 18),,Chrome PC (Cadmium),00:00:43,Not latest view,AR (Argentina)
Cesar.Talia,2018-05-24 01:47:40,00:42:13,Autoplayed: user action: User_Interaction; ,Anatomía según Grey: Temporada 3: Una especie de milagro (Capítulo 17),,Chrome PC (Cadmium),00:42:39,00:42:39,AR (Argentina)
Cesar.Talia,2018-05-23 03:16:55,00:00:03,Autoplayed: user action: User_Interaction; ,Anatomía según Grey: Temporada 3: Una especie de milagro (Capítulo 17),,Chrome PC (Cadmium),00:00:26,Not latest view,AR (Argentina)
Cesar.Talia,2018-05-23 02:34:41,00:42:10,,Anatomía según Grey: Temporada 3: Ahogándose en tierra seca (Capítulo 16),,Chrome PC (Cadmium),00:42:37,00:42:37,AR (Argentina)
Cesar.Talia,2018-05-23 01:51:46,00:42:27,,Anatomía según Grey: Temporada 3: Camina sobre el agua (Capítulo 15),,Chrome PC (Cadmium),00:42:27,00:42:27,AR (Argentina)
Cesar.Talia,2018-05-23 01:44:43,00:06:57,Autoplayed: user action: User_Interaction; ,Anatomía según Grey: Temporada 3: Deseos y esperanzas (Capítulo 14),,Chrome PC (Cadmium),00:07:21,00:07:21,AR (Argentina)
Cesar.Talia,2018-05-23 01:34:29,00:07:45,Autoplayed: user action: User_Interaction; ,Anatomía según Grey: Temporada 3: Grandes expectativas (Capítulo 13),,Chrome PC (Cadmium),00:42:38,00:42:38,AR (Argentina)
Cesar.Talia,2018-05-22 20:59:41,00:56:37,Autoplayed: user action: User_Interaction; ,The Crown: Temporada 2: Hombre misterioso (Capítulo 10),,Chrome PC (Cadmium),00:57:41,00:57:41,AR (Argentina)
Cesar.Talia,2018-05-22 06:31:10,00:57:50,,The Crown: Temporada 2: Paterfamilias (Capítulo 9),,Android DefaultWidevineL3Phone Android Phone,00:58:10,00:58:10,AR (Argentina)
Cesar.Talia,2018-05-22 06:25:47,00:00:18,,The Crown: Temporada 2: Paterfamilias (Capítulo 9),,Chrome PC (Cadmium),00:00:27,Not latest view,AR (Argentina)
Cesar.Talia,2018-05-22 05:31:24,00:54:19,Autoplayed: user action: User_Interaction; ,The Crown: Temporada 2: Estimada Sra. Kennedy (Capítulo 8),,Chrome PC (Cadmium),00:55:15,00:55:15,AR (Argentina)
Cesar.Talia,2018-05-22 02:57:00,00:08:14,Autoplayed: user action: User_Interaction; ,Chappie,,Chrome PC (Cadmium),00:08:14,00:08:14,AR (Argentina)
Cesar.Talia,2018-05-22 02:56:14,00:00:04,Autoplayed: user action: User_Interaction; ,Anatomía según Grey: Temporada 3: Mirando al sol (Capítulo 8),,Chrome PC (Cadmium),00:00:04,00:00:04,AR (Argentina)
Cesar.Talia,2018-05-22 02:55:54,00:00:13,Autoplayed: user action: User_Interaction; ,Anatomía según Grey: Temporada 3: Donde están los muchachos (Capítulo 7),,Chrome PC (Cadmium),00:00:13,00:00:13,AR (Argentina)
Cesar.Talia,2018-05-22 02:50:27,00:04:17,Autoplayed: user action: User_Interaction; ,Anatomía según Grey: Temporada 3: Un compromiso de vida (Capítulo 6),,Chrome PC (Cadmium),00:12:48,00:12:48,AR (Argentina)
Cesar.Talia,2018-05-22 02:11:41,00:05:39,,Gossip Girl: Temporada 5: La bella y la fiesta (Capítulo 2),,Android DefaultWidevineL3Phone Android Phone,00:06:36,00:06:36,AR (Argentina)
Cesar.Talia,2018-05-21 02:46:53,00:09:31,,13 Reasons Why: Más allá de las razones: Temporada 2: Más allá de las razones: Temporada 2 (Capítulo 1),,Chrome PC (Cadmium),00:09:31,00:09:31,AR (Argentina)
Cesar.Talia,2018-05-21 02:11:56,00:33:54,Autoplayed: user action: User_Interaction; ,13 Reasons Why: Temporada 2: Adiós (Capítulo 13),,Chrome PC (Cadmium),01:07:01,01:07:01,AR (Argentina)
Cesar.Talia,2018-05-21 00:11:10,00:33:19,,13 Reasons Why: Temporada 2: Adiós (Capítulo 13),,Chrome PC (Cadmium),00:33:29,Not latest view,AR (Argentina)
Cesar.Talia,2018-05-20 23:18:38,00:51:56,Autoplayed: user action: User_Interaction; ,13 Reasons Why: Temporada 2: La caja de Polaroids (Capítulo 12),,Chrome PC (Cadmium),00:53:15,00:53:15,AR (Argentina)
Cesar.Talia,2018-05-20 22:21:51,00:53:54,Autoplayed: user action: User_Interaction; ,13 Reasons Why: Temporada 2: Bryce y Chloe (Capítulo 11),,Chrome PC (Cadmium),00:54:28,00:54:28,AR (Argentina)
Cesar.Talia,2018-05-20 21:18:11,00:51:03,Autoplayed: user action: User_Interaction; ,"13 Reasons Why: Temporada 2: Sonrían, perras (Capítulo 10)",,Chrome PC (Cadmium),00:51:24,00:51:24,AR (Argentina)
Cesar.Talia,2018-05-20 20:20:29,00:53:40,Autoplayed: user action: User_Interaction; ,13 Reasons Why: Temporada 2: La página faltante (Capítulo 9),,Chrome PC (Cadmium),00:53:47,00:53:47,AR (Argentina)
Cesar.Talia,2018-05-20 19:23:23,00:53:46,Autoplayed: user action: User_Interaction; ,13 Reasons Why: Temporada 2: La niña (Capítulo 8),,Chrome PC (Cadmium),00:53:56,00:53:56,AR (Argentina)
Cesar.Talia,2018-05-20 06:45:25,00:52:44,,13 Reasons Why: Temporada 2: La tercera Polaroid (Capítulo 7),,Android DefaultWidevineL3Phone Android Phone,00:52:44,00:52:44,AR (Argentina)
Cesar.Talia,2018-05-19 21:12:13,00:54:11,,13 Reasons Why: Temporada 2: La sonrisa al final del muelle (Capítulo 6),,Chrome PC (Cadmium),00:54:17,00:54:17,AR (Argentina)
Cesar.Talia,2018-05-19 20:17:46,00:53:29,Autoplayed: user action: User_Interaction; ,13 Reasons Why: Temporada 2: La máquina de tiza (Capítulo 5),,Chrome PC (Cadmium),00:53:50,00:53:50,AR (Argentina)
Cesar.Talia,2018-05-19 08:50:50,00:03:44,,13 Reasons Why: Temporada 2: La máquina de tiza (Capítulo 5),,Android DefaultWidevineL3Phone Android Phone,00:03:43,Not latest view,AR (Argentina)
Cesar.Talia,2018-05-19 02:14:24,00:54:31,,13 Reasons Why: Temporada 2: La segunda Polaroid (Capítulo 4),,Chrome PC (Cadmium),00:53:46,00:53:46,AR (Argentina)
Cesar.Talia,2018-05-19 01:18:13,00:53:26,Autoplayed: user action: User_Interaction; ,13 Reasons Why: Temporada 2: Zorra ebria (Capítulo 3),,Chrome PC (Cadmium),00:53:38,00:53:38,AR (Argentina)
Cesar.Talia,2018-05-19 00:06:00,00:17:56,Autoplayed: user action: User_Interaction; ,Pompeya,,Chrome PC (Cadmium),00:17:25,00:17:25,AR (Argentina)
Cesar.Talia,2018-05-18 21:54:32,00:56:03,,13 Reasons Why: Temporada 2: Dos chicas y un beso (Capítulo 2),,Chrome PC (Cadmium),00:56:22,00:56:22,AR (Argentina)
Cesar.Talia,2018-05-18 20:23:29,00:56:34,Autoplayed: user action: User_Interaction; ,13 Reasons Why: Temporada 2: La primera Polaroid (Capítulo 1),,Chrome PC (Cadmium),00:56:34,00:56:34,AR (Argentina)
Cesar.Talia,2018-05-18 05:28:30,00:42:40,,Dinastía: Temporada 1: Desde cero (Capítulo 22),,Android DefaultWidevineL3Phone Android Phone,00:42:40,00:42:40,AR (Argentina)
Cesar.Talia,2018-05-18 04:39:09,00:42:23,,Dinastía: Temporada 1: Una fulana vulgar (Capítulo 21),,Android DefaultWidevineL3Phone Android Phone,00:42:11,00:42:11,AR (Argentina)
Cesar.Talia,2018-05-18 04:26:36,00:12:32,,Dinastía: Temporada 1: Una línea del pasado (Capítulo 20),,Android DefaultWidevineL3Phone Android Phone,00:41:30,00:41:30,AR (Argentina)
Cesar.Talia,2018-05-18 03:40:18,00:28:18,Autoplayed: user action: User_Interaction; ,Dinastía: Temporada 1: Una línea del pasado (Capítulo 20),,Chrome PC (Cadmium),00:29:13,Not latest view,AR (Argentina)
Cesar.Talia,2018-05-18 02:58:58,00:41:18,,Dinastía: Temporada 1: Usar o ser usado (Capítulo 19),,Chrome PC (Cadmium),00:42:16,00:42:16,AR (Argentina)
Cesar.Talia,2018-05-18 02:35:50,00:23:07,,Dinastía: Temporada 1: No times a una timadora (Capítulo 18),,Chrome PC (Cadmium),00:42:13,00:42:13,AR (Argentina)
Cesar.Talia,2018-05-18 01:32:54,00:18:14,Autoplayed: user action: User_Interaction; ,Dinastía: Temporada 1: No times a una timadora (Capítulo 18),,Chrome PC (Cadmium),00:19:06,Not latest view,AR (Argentina)
Cesar.Talia,2018-05-18 01:02:01,00:00:03,,Dinastía: Temporada 1: No times a una timadora (Capítulo 18),,Chrome PC (Cadmium),00:00:44,Not latest view,AR (Argentina)
Cesar.Talia,2018-05-18 00:18:11,00:41:20,,Dinastía: Temporada 1: Entra Alexis (Capítulo 17),,Chrome PC (Cadmium),00:42:13,00:42:13,AR (Argentina)
Cesar.Talia,2018-05-17 23:24:05,00:40:52,Autoplayed: user action: User_Interaction; ,Dinastía: Temporada 1: La pobre niñita rica (Capítulo 16),,Chrome PC (Cadmium),00:41:53,00:41:53,AR (Argentina)
Cesar.Talia,2018-05-17 23:23:05,00:00:37,Autoplayed: user action: User_Interaction; ,Dinastía: Temporada 1: Es nuestro turno (Capítulo 15),,Chrome PC (Cadmium),00:42:06,00:42:06,AR (Argentina)
Cesar.Talia,2018-05-17 23:22:51,00:00:07,,Dinastía: Temporada 1: La pobre niñita rica (Capítulo 16),,Chrome PC (Cadmium),00:00:59,Not latest view,AR (Argentina)
Cesar.Talia,2018-05-17 22:41:22,00:41:27,,Dinastía: Temporada 1: Es nuestro turno (Capítulo 15),,Chrome PC (Cadmium),00:42:16,Not latest view,AR (Argentina)
Cesar.Talia,2018-05-17 22:04:50,00:36:05,Autoplayed: user action: User_Interaction; ,Dinastía: Temporada 1: El evangelio según Blake Carrington (Capítulo 14),,Chrome PC (Cadmium),00:42:15,00:42:15,AR (Argentina)
Cesar.Talia,2018-05-17 21:40:49,00:06:10,,Dinastía: Temporada 1: El evangelio según Blake Carrington (Capítulo 14),,Android DefaultWidevineL3Phone Android Phone,00:06:10,Not latest view,AR (Argentina)
Cesar.Talia,2018-05-17 21:37:50,00:00:58,,Dinastía: Temporada 1: El evangelio según Blake Carrington (Capítulo 14),,Android DefaultWidevineL3Phone Android Phone,00:00:50,Not latest view,AR (Argentina)
Cesar.Talia,2018-05-17 21:11:50,00:23:47,,Dinastía: Temporada 1: Solo problemas (Capítulo 13),,Android DefaultWidevineL3Phone Android Phone,00:41:44,00:41:44,AR (Argentina)
Cesar.Talia,2018-05-17 21:01:05,00:05:07,,Dinastía: Temporada 1: Solo problemas (Capítulo 13),,Android DefaultWidevineL3Phone Android Phone,00:17:56,Not latest view,AR (Argentina)
Cesar.Talia,2018-05-17 20:44:35,00:13:02,,Dinastía: Temporada 1: Solo problemas (Capítulo 13),,Android DefaultWidevineL3Phone Android Phone,00:13:02,Not latest view,AR (Argentina)
Cesar.Talia,2018-05-17 12:36:18,00:42:10,,Dinastía: Temporada 1: Promesas que no puedes cumplir (Capítulo 12),,Android DefaultWidevineL3Phone Android Phone,00:42:10,00:42:10,AR (Argentina)
Cesar.Talia,2018-05-17 11:52:01,00:42:13,,Dinastía: Temporada 1: No respondo a ningún hombre (Capítulo 11),,Android DefaultWidevineL3Phone Android Phone,00:42:13,00:42:13,AR (Argentina)
Cesar.Talia,2018-05-17 11:04:44,00:42:17,,Dinastía: Temporada 1: Una tarántula bien vestida (Capítulo 10),,Android DefaultWidevineL3Phone Android Phone,00:42:11,00:42:11,AR (Argentina)
Cesar.Talia,2018-05-17 10:00:19,00:42:02,,Dinastía: Temporada 1: Cosas horrendas (Capítulo 9),,Android DefaultWidevineL3Phone Android Phone,00:42:02,00:42:02,AR (Argentina)
Cesar.Talia,2018-05-17 09:59:58,00:00:02,,Dinastía: Temporada 1: Prueba tu propia medicina (Capítulo 7),,Android DefaultWidevineL3Phone Android Phone,00:05:00,Not latest view,AR (Argentina)
Cesar.Talia,2018-05-17 09:16:52,00:42:11,,Dinastía: Temporada 1: Lo mejor en la vida (Capítulo 8),,Android DefaultWidevineL3Phone Android Phone,00:42:12,00:42:12,AR (Argentina)
Cesar.Talia,2018-05-17 09:16:44,00:00:01,,Dinastía: Temporada 1: Prueba tu propia medicina (Capítulo 7),,Android DefaultWidevineL3Phone Android Phone,00:04:59,Not latest view,AR (Argentina)
Cesar.Talia,2018-05-17 09:15:44,00:00:02,,Dinastía: Temporada 1: Prueba tu propia medicina (Capítulo 7),,Android DefaultWidevineL3Phone Android Phone,00:05:00,Not latest view,AR (Argentina)
Cesar.Talia,2018-05-17 08:35:06,00:38:53,,Dinastía: Temporada 1: Prueba tu propia medicina (Capítulo 7),,Android DefaultWidevineL3Phone Android Phone,00:41:26,Not latest view,AR (Argentina)
Cesar.Talia,2018-05-17 08:23:01,00:04:09,,Dinastía: Temporada 1: Prueba tu propia medicina (Capítulo 7),,Android DefaultWidevineL3Phone Android Phone,00:05:02,Not latest view,AR (Argentina)
Cesar.Talia,2018-05-17 07:43:51,00:39:13,,Dinastía: Temporada 1: Solo existo para mí (Capítulo 6),,Android DefaultWidevineL3Phone Android Phone,00:40:29,Not latest view,AR (Argentina)
Cesar.Talia,2018-05-17 07:14:40,00:27:56,,Dinastía: Temporada 1: Zorra de la compañía (Capítulo 5),,Android DefaultWidevineL3Phone Android Phone,00:42:10,Not latest view,AR (Argentina)
Cesar.Talia,2018-05-17 06:18:46,00:13:18,,Dinastía: Temporada 1: Zorra de la compañía (Capítulo 5),,Chrome PC (Cadmium),00:14:16,Not latest view,AR (Argentina)
Cesar.Talia,2018-05-17 05:38:14,00:40:30,,Dinastía: Temporada 1: Tan privado como un circo (Capítulo 4),,Chrome PC (Cadmium),00:41:34,Not latest view,AR (Argentina)
